d:\xampp\mysql\bin\mysqld.exe, Version: 10.4.32-MariaDB-log (mariadb.org binary distribution). started with:
TCP Port: 3306, Named Pipe: D:/xampp/mysql/mysql.sock
Time		    Id Command	Argument
		   410 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   410 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   410 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   410 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   410 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   410 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   411 Query	SELECT CURRENT_USER()
		   410 Query	SELECT * FROM `phpmyadmin`.`pma__bookmark` WHERE dbase = 'ci' AND (user = 'root') AND `label` = 'api' LIMIT 1
		   411 Query	SELECT 1 FROM mysql.user LIMIT 1
		   411 Query	SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'
		   411 Query	SHOW COLUMNS FROM `ci`.`api`
		   411 Query	SELECT DATABASE()
		   411 Init DB	ci
		   411 Query	SELECT * FROM `api` ORDER BY `password` ASC LIMIT 0, 25
		   411 Query	SHOW WARNINGS
		   411 Query	SELECT @@lower_case_table_names
		   411 Query	SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'ci' AND TABLE_NAME = 'api' AND IS_UPDATABLE = 'YES'
		   411 Query	SHOW  COLUMNS FROM `ci`.`api`
		   411 Query	SHOW INDEXES FROM `ci`.`api`
		   411 Query	SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'ci' AND TABLE_NAME = 'api'
241014 18:21:00	   410 Query	SELECT `master_field`, `foreign_db`, `foreign_table`, `foreign_field` FROM `phpmyadmin`.`pma__relation` WHERE `master_db` = 'ci' AND `master_table` = 'api'
		   411 Query	SHOW CREATE TABLE `ci`.`api`
		   411 Query	SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'ci' AND TABLE_NAME = 'api'
		   411 Query	SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'ci' AND TABLE_NAME = 'api'
		   411 Query	SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'ci' AND TABLE_NAME = 'api'
		   411 Query	SELECT *, `TABLE_SCHEMA`       AS `Db`, `TABLE_NAME`         AS `Name`, `TABLE_TYPE`         AS `TABLE_TYPE`, `ENGINE`             AS `Engine`, `ENGINE`             AS `Type`, `VERSION`            AS `Version`, `ROW_FORMAT`         AS `Row_format`, `TABLE_ROWS`         AS `Rows`, `AVG_ROW_LENGTH`     AS `Avg_row_length`, `DATA_LENGTH`        AS `Data_length`, `MAX_DATA_LENGTH`    AS `Max_data_length`, `INDEX_LENGTH`       AS `Index_length`, `DATA_FREE`          AS `Data_free`, `AUTO_INCREMENT`     AS `Auto_increment`, `CREATE_TIME`        AS `Create_time`, `UPDATE_TIME`        AS `Update_time`, `CHECK_TIME`         AS `Check_time`, `TABLE_COLLATION`    AS `Collation`, `CHECKSUM`           AS `Checksum`, `CREATE_OPTIONS`     AS `Create_options`, `TABLE_COMMENT`      AS `Comment` FROM `information_schema`.`TABLES` t WHERE `TABLE_SCHEMA`  IN ('ci') AND t.`TABLE_NAME`  = 'api' ORDER BY Name ASC
		   411 Query	SHOW FULL COLUMNS FROM `ci`.`api`
		   410 Query	SELECT CONCAT(`db_name`, '.', `table_name`, '.', `column_name`) AS column_name, `mimetype`, `transformation`, `transformation_options`, `input_transformation`, `input_transformation_options` FROM `phpmyadmin`.`pma__column_info` WHERE `db_name` = 'ci' AND `table_name` = 'api' AND ( `mimetype` != '' OR `transformation` != '' OR `transformation_options` != '' OR `input_transformation` != '' OR `input_transformation_options` != '')
		   411 Query	SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'
		   411 Query	SHOW  COLUMNS FROM `ci`.`api`
		   411 Query	SELECT `SCHEMA_NAME` FROM `INFORMATION_SCHEMA`.`SCHEMATA`, (SELECT DB_first_level FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t ORDER BY DB_first_level ASC LIMIT 0, 100) t2 WHERE TRUE AND 1 = LOCATE(CONCAT(DB_first_level, '_'), CONCAT(SCHEMA_NAME, '_')) ORDER BY SCHEMA_NAME ASC
		   410 Query	SELECT `db_name`, COUNT(*) AS `count` FROM `phpmyadmin`.`pma__navigationhiding` WHERE `username`='root' GROUP BY `db_name`
		   411 Query	SELECT COUNT(*) FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t
		   411 Query	SELECT COUNT(*) FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t
		   411 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		   411 Query	SELECT `PRIVILEGE_TYPE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES` WHERE GRANTEE='''root''@''localhost''' AND PRIVILEGE_TYPE='TRIGGER'
		   410 Query	SELECT * FROM `phpmyadmin`.`pma__bookmark` WHERE ( `user` = '' OR `user` = 'root' ) ORDER BY label ASC
		   411 Quit	
		   410 Quit	
		   412 Connect	pma@localhost as anonymous on 
		   413 Connect	root@localhost as anonymous on 
		   413 Query	SELECT @@version, @@version_comment
		   413 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		   413 Query	SET lc_messages = 'en_US'
		   412 Query	SHOW TABLES FROM `phpmyadmin`
		   412 Init DB	phpmyadmin
		   412 Query	SHOW TABLES FROM `phpmyadmin`
		   412 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   412 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   412 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   412 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   412 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   412 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		   413 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		   412 Query	SHOW TABLES FROM `phpmyadmin`
		   412 Init DB	phpmyadmin
		   412 Query	SHOW TABLES FROM `phpmyadmin`
		   412 Init DB	phpmyadmin
		   412 Query	SHOW TABLES FROM `phpmyadmin`
		   412 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   412 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   412 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   412 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   412 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   412 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   412 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   412 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   413 Query	SELECT CURRENT_USER()
		   413 Query	SELECT `SCHEMA_NAME` FROM `INFORMATION_SCHEMA`.`SCHEMATA`, (SELECT DB_first_level FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t ORDER BY DB_first_level ASC LIMIT 0, 100) t2 WHERE TRUE AND 1 = LOCATE(CONCAT(DB_first_level, '_'), CONCAT(SCHEMA_NAME, '_')) ORDER BY SCHEMA_NAME ASC
		   412 Query	SELECT `db_name`, COUNT(*) AS `count` FROM `phpmyadmin`.`pma__navigationhiding` WHERE `username`='root' GROUP BY `db_name`
		   412 Query	SELECT `item_name` FROM `phpmyadmin`.`pma__navigationhiding` WHERE `username`='root' AND `item_type`='group' AND `db_name`='ci'
		   413 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='ci' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED')
		   413 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='ci' AND `TABLE_TYPE` NOT IN('BASE TABLE', 'SYSTEM VERSIONED')
		   413 Query	SELECT @@lower_case_table_names
		   413 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`ROUTINES` WHERE `ROUTINE_SCHEMA` ='ci' AND `ROUTINE_TYPE`='FUNCTION'
		   413 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`ROUTINES` WHERE `ROUTINE_SCHEMA` ='ci'AND `ROUTINE_TYPE`='PROCEDURE'
		   413 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`EVENTS` WHERE `EVENT_SCHEMA` ='ci'
		   413 Query	SELECT `TABLE_NAME` AS `name` FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='ci' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED') ORDER BY `TABLE_NAME` ASC LIMIT 0, 50
		   412 Query	SELECT `item_name` FROM `phpmyadmin`.`pma__navigationhiding` WHERE `username`='root' AND `item_type`='table' AND `db_name`='ci'
		   412 Query	SELECT `item_name` FROM `phpmyadmin`.`pma__navigationhiding` WHERE `username`='root' AND `item_type`='group' AND `db_name`='usermanagement'
		   413 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='usermanagement' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED')
		   413 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='usermanagement' AND `TABLE_TYPE` NOT IN('BASE TABLE', 'SYSTEM VERSIONED')
		   413 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`ROUTINES` WHERE `ROUTINE_SCHEMA` ='usermanagement' AND `ROUTINE_TYPE`='FUNCTION'
		   413 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`ROUTINES` WHERE `ROUTINE_SCHEMA` ='usermanagement'AND `ROUTINE_TYPE`='PROCEDURE'
		   413 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`EVENTS` WHERE `EVENT_SCHEMA` ='usermanagement'
		   413 Query	SELECT `TABLE_NAME` AS `name` FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='usermanagement' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED') ORDER BY `TABLE_NAME` ASC LIMIT 0, 50
		   412 Query	SELECT `item_name` FROM `phpmyadmin`.`pma__navigationhiding` WHERE `username`='root' AND `item_type`='table' AND `db_name`='usermanagement'
		   413 Query	SELECT COUNT(*) FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t
		   413 Query	SELECT COUNT(*) FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t
		   413 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='ci' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED')
		   413 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='ci' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED')
		   413 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='usermanagement' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED')
		   413 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='usermanagement' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED')
		   413 Query	SELECT 1 FROM mysql.user LIMIT 1
		   413 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		   413 Quit	
		   412 Quit	
		   414 Connect	pma@localhost as anonymous on 
		   415 Connect	root@localhost as anonymous on 
		   415 Query	SELECT @@version, @@version_comment
		   415 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		   415 Query	SET lc_messages = 'en_US'
		   414 Query	SHOW TABLES FROM `phpmyadmin`
		   414 Init DB	phpmyadmin
		   414 Query	SHOW TABLES FROM `phpmyadmin`
		   414 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   414 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   414 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   414 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   414 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   414 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		   415 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		   414 Query	SHOW TABLES FROM `phpmyadmin`
		   414 Init DB	phpmyadmin
		   414 Query	SHOW TABLES FROM `phpmyadmin`
		   414 Init DB	phpmyadmin
		   414 Query	SHOW TABLES FROM `phpmyadmin`
		   414 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   414 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   414 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   414 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   414 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   414 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   414 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   414 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   415 Query	SELECT 1 FROM mysql.user LIMIT 1
		   415 Query	SELECT CURRENT_USER()
		   415 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		   415 Quit	
		   414 Quit	
		   416 Connect	pma@localhost as anonymous on 
		   417 Connect	root@localhost as anonymous on 
		   417 Query	SELECT @@version, @@version_comment
		   417 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		   417 Query	SET lc_messages = 'en_US'
		   416 Query	SHOW TABLES FROM `phpmyadmin`
		   416 Init DB	phpmyadmin
		   416 Query	SHOW TABLES FROM `phpmyadmin`
		   416 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   416 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   416 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
